Phone_Name,Date,Rating_Out_of_5,Review_Title,Review_Text
Samsung Galaxy S7 G930F,"March 9, 2016",5.0,So far so good!,"So far pretty good! I got this yesterday 3 days early from Sprint and have been using it heavily since. I'm very happy with the functionality, it's fast, UI is great and Android Marshmallow is absolutely amazing.Overall I am very impressed so far and I like it far better than my friend's Galaxy S6 or my dad's S5. I was worried about switching away from HTC because I loved my HTC's metal frame but this is much sturdier than I was expecting and feels very solid in your hand. The UI's have their differences (TouchWiz vs HTC Sense) but overall quite similar and not too difficult to transition.The ""Always On"" display is a very simple but amazing feature and bringing back water resistance and expandable memory is what made me switch to the GS7. Fingerprint reader is better than any other phone one I've used and extremely quick. Photos (front and rear camera) come out clean and the shutter is very quick. Have yet to test it in low light but I will be updating this review with more information when I get to testing more features. Being able to split screen apps is quite wonderful and I'm using it more than I would have expected myself to. I got home last night after using it down to about 40% battery life and plugging into the normal MicroUSB charger it went from 40%-70% in about 30 minutes so it does charge very quickly. I have yet to get a wireless QI charger yet but plan to soon.My only gripe so far is battery life. I typically use my phone somewhat heavily and I took it off the charger this morning at 8am. It is now 2pm and I'm at 56%. It's not quite as good as I was expecting but I'm sure as I manage it more and get my task killer apps installed but when I'm getting barely more than the 2 year old HTC One M8 I traded in for this I guess I was somewhat shocked.All in all I'm very happy so far. I'll update this review as I keep using it more and more and I'm sure battery life will increase as I manage the apps and stop playing with it as often as I have been (pretty much non stop for the last 16 hours)."
Samsung Galaxy S7 G930F,"June 6, 2017",5.0,Five Stars,"i love the samsung galazy s Family, i love the phone it works perfectly!"
Samsung Galaxy S7 G930F,"July 5, 2016",5.0,Five Stars,a lot better than my old phone the samsung galaxy s4 a lot better quality and really durable
Samsung Galaxy S7 G930F,"September 18, 2016",1.0,VERY EASILY CRACKED!!,The phone cracks so easy!! Twice within ONE month of having the phone. Getting in fixed once then it cracked again. With a case!!!
Samsung Galaxy S7 G930F,"April 25, 2017",1.0,False advertising,I bought this phone but it's a Samsung duos it's not original samsung galaxy s7..... However phone has similar features but false advertising
Samsung Galaxy S7 G930F,"June 3, 2017",5.0,It's amazing amazing you must buy it,Buy!!!!!
Samsung Galaxy S7 G930F,"March 8, 2017",5.0,Great product!,"Samsung Galaxy S7 is a great product, very recommended! It works very well and has multi-functions very useful. Screen is large with good touch."
Samsung Galaxy S7 G930F,"June 1, 2016",4.0,Four Stars,"Good phone, but the battery drains after 3 months use. Maybe update will fix that."
Samsung Galaxy S7 G930F,"May 24, 2016",2.0,No doubt this is a great phone with great features like Nice metal casing,"No doubt this is a great phone with great features like Nice metal casing, Good apps, fast network. great camera compared to any phone out there. But I am giving only 2 stars.  No matter what, this phone always uses data unless your data is already turned off before you turn on your phone. (not waking from sleep mode, you literally reboot the phone) So, if your phone is turned on and is on 4G meaning using Data and you find Wi Fi at the Airport or a Coffee shop or at Home you connect to that Wi-Fi then it still uses data. So, after connecting to Wi Fi I turned off data, I still see the 4G symbol and it still uses Data. I tested this several times and this is the result. Then the only way to use Wi Fi is to turn the phone off complete and turn it back on (reboot)."
Samsung Galaxy S7 G930F,"May 5, 2017",5.0,Its come with all accessories,Its come with all accessories?  Like wireless charger and headphone and everything .. can antone ans my question plz plz
Samsung Galaxy S7 G930F,"April 10, 2016",5.0,Bought this phone thru Verizon and I am completely satisfied. Had the S6 before and was satisfied with ...,"Bought this phone thru Verizon and I am completely satisfied. Had the S6 before and was satisfied with that. Upgraded to S7 in the gold and it is beautiful.!! The only thing that I am disappointed with is some of the apps in store are not supported with the updated version, i.e. font apps. But everything else is great..love the camera especially!!!☺  Great phone and would definitely recommend!!!"
Samsung Galaxy S7 G930F,"January 29, 2017",4.0,Four Stars,good phone just remember Verizon doesn't support unlocked phones!!!
Samsung Galaxy S7 G930F,"January 4, 2017",5.0,Five Stars,"this is a great phone, I love it so much best phone i've had for sure!"
Samsung Galaxy S7 G930F,"January 14, 2017",5.0,Very Good Phone,"Very good phone, is very quick and has a high storage of 32 gigabytes. Can be pricey but definitely worth it."
Samsung Galaxy S7 G930F,"January 25, 2018",5.0,Five Stars,Came in great condition with a charger and headphones.
Samsung Galaxy S7 G930F,"January 18, 2017",5.0,Five Stars,Really great phone I've had it for half a year now and I love it
Samsung Galaxy S7 G930F,"March 5, 2016",5.0,Samsung is back at its PRIME...,"I got one of these bad boys earlier. So here's my input on it.The Samsung Galaxy S7 is an amazing piece of technology. Samsung stuck with the glossy, glassy design, while bringing back the stuff we loved. Let’s start with the elephant in the room, SD card EXPANSION/ This was a huge difference from Apples and Galaxies. So why on Earth did they ditch storage expansion, I don’t know. But it’s back! Not only that, but it fits well with the SIM card. Another thing they brought back to the S7, waterproof! Admittedly, the S6 was really good against water, but it’s nice to know the S7 can official survive and a few meters of water. The phone is faster than ever, and Android Marshmallow is so clean. They improved TouchWiz UI; now it’s not that ugly lime and blue color. The phone in the hand is comfortable, unlike the sharp edges of the S6 and S6 edge. Camera is very responsive and takes the best low light photos I’ve ever seen. The 12 Megapixel camera, seems low in terms as pixels, but uses an amazing technology called Dual Pixel Autofocus. Overall:Pros:-Better Battery Life (3000 mAh)-Faster (Exynos 8890)-Great Camera (12 MP)-Storage Expansion-WaterproofCons:-Slippery in handsIn conclusion, if you like the S6’s design and wished it had more “Android” features, this is the perfect phone. Samsung improved on everything and Galaxy lovers can’t be happier. Samsung listened to it’s audience and did everything right! If you’re coming from an Apple device, no time would be better to switch!"
Samsung Galaxy S7 G930F,"February 7, 2017",1.0,Was not compatible with Verizon. Spent an hour and ...,Was not compatible with Verizon.  Spent an hour and forty five minutes at the store to find out that it was most likely locked.
Samsung Galaxy S7 G930F,"April 5, 2018",5.0,Five Stars,yayvgood hpeon very nice
Samsung Galaxy S7 G930F,"January 25, 2018",4.0,Four Stars,Good.
Samsung Galaxy S7 G930F,"February 22, 2017",1.0,Great if you love glass shards in your hand.,"Excellent from a hardware/software perspective. Piss poor design. Why would you make an entire phone out of glass? Even with a thick case both the front and back of not one, but TWO galaxies I own have completely shattered leaving glass shards in my hands. I will not purchase another galaxy phone until they have some substance and can withstand being slid on a table WITH A CASE ON IT."
