TextTopic4_raw1,TextTopic4_raw2,TextTopic4_raw3,TextTopic4_raw4,TextTopic4_raw5,TextTopic4_raw6,TextTopic4_raw7,TextTopic4_raw8,TextTopic4_raw9,TextTopic4_raw10,TextTopic4_raw11,TextTopic4_raw12,TextTopic4_raw13,TextTopic4_raw14,TextTopic4_raw15,TextTopic4_raw16,TextTopic4_raw17,TextTopic4_raw18,TextTopic4_raw19,TextTopic4_raw20,TextTopic4_raw21,TextTopic4_raw22,TextTopic4_raw23,TextTopic4_raw24,TextTopic4_raw25,TextTopic4_raw26,TextTopic4_raw27,TextTopic4_raw28,TextTopic4_raw29,TextTopic4_raw30,TextTopic4_raw31,TextTopic4_1,TextTopic4_2,TextTopic4_3,TextTopic4_4,TextTopic4_5,TextTopic4_6,TextTopic4_7,TextTopic4_8,TextTopic4_9,TextTopic4_10,TextTopic4_11,TextTopic4_12,TextTopic4_13,TextTopic4_14,TextTopic4_15,TextTopic4_16,TextTopic4_17,TextTopic4_18,TextTopic4_19,TextTopic4_20,TextTopic4_21,TextTopic4_22,TextTopic4_23,TextTopic4_24,TextTopic4_25,TextTopic4_26,TextTopic4_27,TextTopic4_28,TextTopic4_29,TextTopic4_30,TextTopic4_31,_DOCUMENT_,F1,F2,F3,F4,F5,CLUSTER,DISTANCE
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,-.016,0.000,0.012,0.000,0.000,0.000,0.031,0.000,0.015,0.041,0.000,0.011,0.042,0.036,0.018,0.000,-.001,0.004,0.006,0.018,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,Samsung Galaxy S7 G930F,"June 3, 2017",4,This cellphone is amazing but I did not know that it is not ...,This cellphone is amazing but I did not know that it is not include hebrew and I think that they should write it.,3,0.4398630313
0.000,0.000,0.000,0.000,0.271,0.000,0.190,0.007,0.019,0.009,-.009,0.000,0.014,0.039,0.056,0.004,0.006,0.017,0.000,0.037,0.004,0.045,0.003,-.010,0.009,0.033,-.007,-.014,0.030,-.016,-.018,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,Samsung Galaxy S7 G930F,"January 4, 2017",5,OMG the Best,this phone is the best and its was at a great price,2,0.2693129218
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,Samsung Galaxy S7 G930F,"February 19, 2018",5,Five Stars,AAA+...,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.487,-.007,0.012,0.011,0.010,-.015,0.306,0.004,-.002,0.005,0.007,0.000,0.000,0.003,-.005,-.030,0.004,-.016,0.012,0.016,-.006,-.016,0.009,-.005,-.012,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,Samsung Galaxy S7 G930F,"August 23, 2016",5,Five Stars,Great phone. Love it,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.011,-.018,0.182,0.009,0.053,0.000,0.004,-.002,0.009,0.004,-.010,0.009,0.000,0.017,0.005,-.023,0.003,-.009,-.003,0.022,0.048,-.007,0.032,0.295,-.046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1606,Samsung Galaxy S7 G930F,"January 10, 2018",5,"Amazon customer services was very helpful, my experience was very good","I must say I'm enjoying  the Galaxy phone, so far so good!",2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.437,0.015,-.010,0.016,0.020,-.001,0.000,0.187,0.001,0.022,0.003,0.021,0.032,0.015,0.023,-.003,-.036,0.003,0.038,-.009,0.019,0.046,0.013,0.049,-.003,0.010,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607,Samsung Galaxy S7 G930F,"October 15, 2016",5,Five Stars,I love this phone. The seller was very attentive and my galaxy came totally new and sealed from Vietnam.,2,0.3943681865
0.000,0.000,0.000,0.458,0.000,0.000,0.015,-.003,0.021,0.241,0.007,0.000,0.036,-.011,0.007,0.009,0.014,0.134,0.000,0.010,0.010,-.014,0.030,0.029,0.261,-.020,-.008,-.035,-.004,0.008,0.002,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1608,Samsung Galaxy S7 G930F,"May 3, 2017",5,Amazing product,"Works perfectly, it's an amazing phone. Fast as a cheetah. Excellent purchase",2,0.367299049
0.000,0.000,0.000,0.000,0.000,0.000,-.007,-.019,0.156,0.010,-.014,0.023,-.009,0.011,0.000,0.006,-.028,0.061,0.000,0.004,0.008,-.028,0.013,-.020,0.177,-.033,0.000,-.034,-.047,0.295,-.015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1609,Samsung Galaxy S7 G930F,"January 5, 2017",5,Five Stars,"good quality, so far works fine.",2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.008,0.007,0.010,0.018,-.050,0.015,-.015,0.563,0.004,0.006,-.014,0.000,-.004,0.005,-.006,0.004,0.014,0.010,-.004,0.005,0.012,0.008,-.004,-.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,Samsung Galaxy S7 G930F,"December 14, 2017",4,Four Stars,"Awesome phone,thanks",3,0.4398630313
0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.044,0.002,0.022,0.040,0.022,0.210,0.202,0.021,0.003,-.014,0.288,0.014,0.011,-.005,-.019,0.020,0.313,-.006,0.001,-.047,0.104,-.001,0.043,0.017,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1611,Samsung Galaxy S7 G930F,"July 27, 2016",5,Love it.,I bought this phone for my son and he loves it. I received before the estimated time which made him very happy .product was as described. Definitely recommend.,2,0.1591129213
0.262,0.000,0.000,0.227,0.308,0.341,0.015,-.011,0.156,0.016,0.078,-.031,0.012,-.001,0.046,0.003,-.007,0.037,0.054,0.011,0.011,-.009,0.110,-.014,0.152,0.031,0.005,-.019,-.050,0.257,0.002,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1612,Samsung Galaxy S7 G930F,"September 11, 2016",5,Best phone I have ever had by far,Best phone I have ever had by far.I used at&t sim and it works perfectly fine. Very fast delivery and it's actually 20~30$ cheaper in amazon than in Korea.,2,0.4529081326
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.010,0.000,0.007,0.000,0.304,0.030,0.000,0.000,0.000,0.014,0.000,0.000,-.031,-.037,0.000,-.012,0.027,-.002,0.001,0.030,0.081,0.000,-.039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1613,Samsung Galaxy S7 G930F,"September 2, 2016",5,Five Stars,Loved the S3 and the S5. Loving my S7. Already snorkeled with it 4 times and went kayaking.,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.014,0.000,0.363,0.023,0.000,0.000,0.000,0.000,0.000,0.000,-.014,0.000,0.000,-.026,0.000,0.014,-.015,-.015,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,Samsung Galaxy S7 G930F,"April 30, 2016",5,Five Stars,I love it!,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.014,0.000,0.363,0.023,0.000,0.000,0.000,0.000,0.000,0.000,-.014,0.000,0.000,-.026,0.000,0.014,-.015,-.015,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615,Samsung Galaxy S7 G930F,"May 23, 2017",5,Five Stars,Love it,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.228,0.028,-.050,0.018,0.000,0.000,-.024,0.483,0.000,0.000,0.000,-.037,0.019,-.012,0.000,0.000,0.013,0.007,0.019,0.009,0.000,0.012,0.000,0.000,-.035,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,Samsung Galaxy S7 G930F,"May 3, 2016",5,Five Stars,Great product,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,Samsung Galaxy S7 G930F,"August 20, 2016",5,Five Stars,Everythin as expectedExcellent,2,0.1591129213
0.000,0.000,0.374,0.250,0.000,0.000,0.199,-.008,0.002,0.006,0.040,0.000,0.010,0.026,0.023,0.003,0.023,0.053,0.000,-.003,0.012,-.004,0.041,-.015,0.007,0.006,0.029,-.008,-.042,-.015,-.007,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,Samsung Galaxy S7 G930F,"July 15, 2017",5,Great phone - cool design !!!,"This is exactly what I needed, great phone - cool design, fast, smooth. A great choice.",2,0.3624397763
0.000,0.000,0.216,0.217,0.000,0.000,0.120,0.034,0.006,0.006,0.098,0.033,0.010,0.012,0.031,0.019,-.017,0.076,0.017,-.017,0.003,-.011,-.025,0.003,0.047,0.086,-.018,-.073,0.031,0.025,0.065,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1619,Samsung Galaxy S7 G930F,"January 30, 2017",5,look great and I have been using it for 2 weeks ...,"The phone came on time, look great and I have been using it for 2 weeks and runs smoothly. great battery life.",2,0.2180485546
0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.184,0.013,0.006,0.000,0.000,0.015,-.012,-.003,0.003,0.000,0.019,0.000,0.009,0.024,0.001,-.021,0.111,0.077,0.083,0.017,0.119,0.093,0.036,0.015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1620,Samsung Galaxy S7 G930F,"April 21, 2017",1,I bought this as a replacement to my S7 Edge ...,"I bought this as a replacement to my S7 Edge which was destroyed in an accident. I frequently took my edge to the pool and river and had zero issues. This phone however gave issues after a single trip to the water and I had to use the rice trick to get it back to normal. My guess is this is a REFURBISHED phone and one or both of the panels (front/back) weren't properly replaced. I have no problems with REFURBISHED items if I know that's what I'm buying. If it is stated somewhere and I missed it then I do apologize. But for now, I see this as pure dishonesty. Spend your cash elsewhere....",4,0.2442370934
0.368,0.000,0.181,0.000,0.000,0.574,0.011,0.022,0.016,0.005,0.014,0.040,0.008,-.008,0.019,0.020,-.017,-.001,0.000,0.254,0.008,-.004,0.018,0.014,0.084,0.025,0.036,0.014,0.011,-.002,0.057,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1621,Samsung Galaxy S7 G930F,"April 20, 2016",4,found a grain like bump on the aluminum side,"It is G930F even though it says america sim only, since it is G930F, should work with other sim, no cushion in package, looked for scratches, found a grain like bump on the aluminum side, can live with that, nice phone.",3,0.7200902511
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.009,0.006,0.253,-.007,0.000,0.012,0.000,0.000,0.006,-.021,0.000,0.000,0.000,0.007,-.011,0.029,0.000,0.275,-.018,0.006,-.034,-.011,0.012,0.010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1622,Samsung Galaxy S7 G930F,"August 1, 2016",5,Excellent,Excellent in all sense. I live overseas and works perfectly.,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623,Samsung Galaxy S7 G930F,"November 14, 2017",1,One Star,Not yet seen.,4,0.2442370934
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.037,0.009,0.000,-.042,0.048,0.000,0.000,0.020,0.009,0.000,0.000,0.000,0.000,0.011,-.016,0.000,0.058,0.223,-.028,0.000,0.000,-.052,0.042,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1624,Samsung Galaxy S7 G930F,"June 28, 2017",5,Five Stars,Works well.,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.330,0.031,0.008,0.008,0.098,0.013,0.012,-.010,0.019,0.003,0.005,0.000,0.021,-.013,0.004,-.043,0.032,0.003,0.008,0.029,-.011,-.034,0.030,0.033,0.033,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625,Samsung Galaxy S7 G930F,"August 29, 2017",5,Five Stars,"Great phone, delivered on time and really enjoying it!",2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,Samsung Galaxy S7 G930F,"March 16, 2017",5,Five Stars,EXCELLENT,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,-.009,-.015,0.176,0.000,0.000,0.000,-.012,0.025,0.000,0.000,-.018,0.000,0.000,-.007,0.000,0.000,0.000,0.000,-.014,0.009,0.000,0.000,-.017,0.044,0.019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,Samsung Galaxy S7 G930F,"December 24, 2016",5,Five Stars,Good stuff,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.486,0.019,0.048,0.007,0.009,0.091,0.001,0.014,-.013,0.375,0.004,0.006,-.013,0.024,-.021,0.005,-.031,0.004,0.012,0.009,0.025,-.012,-.026,0.034,0.017,0.040,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628,Samsung Galaxy S7 G930F,"October 3, 2017",5,Five Stars,This phone is awesome!!! ...it came on time with not a scratch,2,0.4403866472
0.000,0.000,0.000,0.000,0.000,0.333,0.000,-.011,0.009,0.000,0.046,0.014,-.002,0.000,0.003,0.000,0.022,0.013,0.027,0.000,0.000,0.064,0.025,0.066,0.000,0.036,-.037,0.011,0.031,0.000,0.017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629,Samsung Galaxy S7 G930F,"September 17, 2017",5,Amazing.. thank you,The phones we in brand new condition!! Amazing.. thank you!!,2,0.2998436764
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.029,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630,Samsung Galaxy S7 G930F,"June 12, 2017",5,Five Stars,Un artículo con tecnología de punta.,2,0.1591129213
0.000,0.000,0.000,0.000,0.251,0.000,0.286,0.023,-.037,0.015,-.024,0.000,-.020,0.427,0.031,0.000,0.000,-.019,0.015,0.017,0.000,0.027,0.011,-.012,0.015,0.039,-.011,-.008,0.021,-.011,-.036,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,Samsung Galaxy S7 G930F,"July 21, 2017",5,Five Stars,"great price, great product",2,0.2530318763
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.032,0.000,0.000,0.000,0.000,0.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.031,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1632,Samsung Galaxy S7 G930F,"June 19, 2017",5,Five Stars,Perfect,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.016,0.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633,Samsung Galaxy S7 G930F,"February 28, 2017",5,Five Stars,good,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.087,0.000,0.013,0.000,0.000,0.000,0.017,0.019,0.000,0.000,0.000,0.000,-.016,0.000,0.000,0.044,-.015,0.000,-.016,0.058,-.022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,Samsung Galaxy S7 G930F,"December 31, 2016",5,Good gift and keeps the phone bill low,gift for son he has no complaints,2,0.1591129213
0.000,0.171,0.000,0.189,0.000,0.000,0.119,0.007,0.013,0.285,0.007,0.000,0.028,-.016,0.026,0.004,-.026,0.000,0.011,0.020,0.016,-.005,0.020,0.035,0.009,0.023,-.011,-.002,-.014,-.004,-.013,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,Samsung Galaxy S7 G930F,"November 25, 2016",5,Love this amazing phone!,"Excellent phone, completely tackles everything I throw at it. Phone calls are great and clear, texting is sharp and crisp, the camera is amazing!Pros:Phone Call QualityEase of UsePerformanceCamera QualityWaterproofCons:Slippery in the handNon-removable battery",2,0.1970936693
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406,0.000,0.000,0.027,0.000,-.021,-.025,0.000,0.000,0.000,0.000,0.000,0.000,-.023,0.017,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,Samsung Galaxy S7 G930F,"September 17, 2016",5,Five Stars,Great,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.214,0.007,0.009,0.008,-.026,0.245,0.014,0.346,0.004,0.006,0.005,0.000,-.004,-.001,-.027,0.028,0.254,-.014,0.064,-.068,-.057,-.010,-.004,0.017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1637,Samsung Galaxy S7 G930F,"October 17, 2016",5,Genuine Samsung Phone,My phone is just awesome...it gives me no problem... I love it. Definitely recommend,2,0.1591129213
0.354,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.015,0.000,-.015,0.000,0.203,0.031,-.008,0.006,-.009,0.016,0.000,-.009,-.009,-.020,0.017,-.013,0.325,0.035,0.171,-.066,0.119,-.017,-.096,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1638,Samsung Galaxy S7 G930F,"November 7, 2016",5,Five Stars,I loved my new Samsung S7. It has worked perfectly with my country's SIM card.,2,0.3425523974
0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.038,0.015,0.006,0.028,0.000,0.031,-.010,0.007,0.003,0.039,0.030,0.000,0.009,-.005,0.012,0.003,0.006,0.024,-.062,-.030,0.057,0.034,-.003,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,Samsung Galaxy S7 G930F,"July 31, 2016",5,Amazing phone. I am planning to keep this one ...,Amazing phone.  I am planning to keep this one for a LONG time.,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,-.007,0.012,0.154,0.017,0.000,0.000,-.010,0.272,-.011,0.000,-.016,-.012,0.017,0.272,-.011,-.027,0.012,0.015,0.008,0.042,0.062,0.025,0.057,0.038,-.060,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1640,Samsung Galaxy S7 G930F,"August 19, 2016",5,Five Stars,"Very good experience, nice product Sansung S7",2,0.1591129213
0.000,0.633,0.515,0.000,0.000,0.000,0.068,0.052,0.019,0.010,0.009,0.000,0.010,0.015,0.007,0.003,-.001,0.036,0.000,0.002,-.004,-.009,0.009,0.012,0.029,0.008,0.075,0.022,0.126,0.014,-.071,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1641,Samsung Galaxy S7 G930F,"April 27, 2016",4,Great smartphone,I received my S7 today to replace my trusty S3 and I must say that I am very impressed. The feel and look of this phone are great. The display is vibrant which is most important with the high quality of the pictures which this phone is capable of.  I took a test shot to get a feel for picture quality and the phone display. Impressive.Transferring data from the S3 to S7 was made easy by Samsung smart switch.  Still setting up the S7 so sure it has more surprises for me. Actually writing this with my old faithful S3 which has served me well for the last 4 years. The S7 is the first phobe I've seen that would make me feel inclined to change,3,0.8526515031
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642,Samsung Galaxy S7 G930F,"December 8, 2016",5,Five Stars,Excellent,2,0.1591129213
0.000,0.631,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.266,-.027,0.000,0.022,-.008,0.024,0.000,-.016,-.016,0.000,0.028,0.027,0.020,0.000,0.019,0.000,-.005,0.007,0.000,-.029,0.000,0.139,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1643,Samsung Galaxy S7 G930F,"September 21, 2016",5,Five Stars,Excellent device. The camera it's incredible. Amazing photos!,2,0.6214699291
0.000,0.000,0.000,0.000,0.000,0.870,0.140,0.000,-.016,0.238,0.000,0.000,-.036,0.203,0.000,0.000,0.023,-.007,0.000,-.008,0.000,0.000,0.035,-.010,0.000,0.023,0.000,0.008,0.000,0.000,-.025,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,Samsung Galaxy S7 G930F,"June 17, 2016",5,Five Stars,Excellent condition. All product and accessories delivered in great condition!,2,0.8131751126
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.037,0.009,0.000,-.042,0.048,0.000,0.000,0.020,0.009,0.000,0.000,0.000,0.000,0.011,-.016,0.000,0.058,0.223,-.028,0.000,0.000,-.052,0.042,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1645,Samsung Galaxy S7 G930F,"May 17, 2017",5,Five Stars,Works well,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,Samsung Galaxy S7 G930F,"March 2, 2018",5,Five Stars,all excelent,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.283,0.000,0.000,0.019,0.000,-.015,-.018,0.000,0.000,0.000,0.000,0.000,0.000,-.016,0.012,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,Samsung Galaxy S7 G930F,"December 18, 2016",5,Five Stars,Great Smartphone!,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.021,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648,Samsung Galaxy S7 G930F,"May 2, 2017",4,Four Stars,amazing pone!,3,0.4398630313
0.782,0.000,0.000,0.000,0.322,0.000,0.000,-.009,0.000,0.012,0.022,0.000,0.009,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.148,-.015,0.000,0.038,0.009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1649,Samsung Galaxy S7 G930F,"April 21, 2016",4,Comes with an International charger and American adapter. I ...,Comes with an International charger and American adapter. I would not trust adapters with such expensive electronics. Otherwise no complaints.,3,0.8538481213
0.384,0.000,0.000,0.000,0.000,0.000,0.015,-.003,0.021,0.007,0.006,0.028,0.011,-.010,-.001,0.008,0.056,0.007,0.000,0.010,0.010,0.004,0.253,0.010,0.113,-.008,0.024,0.008,-.004,-.003,-.017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1650,Samsung Galaxy S7 G930F,"June 25, 2016",5,Excellent phone,"Everything as expected. The phone  works at Europe. The adapter doesn't feet, but it is small one,",2,0.3696767408
0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.007,0.020,0.009,0.041,0.000,0.013,-.013,0.009,0.004,0.006,0.009,0.000,0.012,0.004,-.005,0.003,0.012,0.009,-.004,0.004,0.010,0.007,-.004,-.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,Samsung Galaxy S7 G930F,"June 27, 2016",5,Five Stars,Fantastic phone!!,2,0.1591129213
